Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
08-08-2025,Tokyo,19.7,22,33.9,5.36,Sunny
08-08-2025,Paris,40.1,37,6.7,0,Stormy
08-08-2025,Sydney,35.7,87,8.8,4.41,Foggy
08-08-2025,Toronto,36,94,30.7,1.31,Cloudy
08-08-2025,Berlin,11.2,44,23.9,4.37,Foggy
08-08-2025,Mumbai,38,46,20.6,0.82,Sunny
08-08-2025,Singapore,9.7,93,12.5,2.4,Cloudy
09-08-2025,Riyadh,21.3,57,1.2,8.64,Cloudy
09-08-2025,Jeddah,10.6,24,25.9,0,Stormy
09-08-2025,Dammam,17,58,20.2,0,Cloudy
09-08-2025,Dubai,30,22,10.2,0,Foggy
09-08-2025,Doha,17.6,39,10.6,0,Windy
09-08-2025,Cairo,7,56,21.9,6.04,Windy
09-08-2025,London,42.7,23,25.4,0,Foggy
09-08-2025,New York,12.4,68,1,0,Partly Cloudy
09-08-2025,Tokyo,13.8,20,8.4,3.01,Cloudy
09-08-2025,Paris,17.7,59,25.8,2.92,Partly Cloudy
09-08-2025,Sydney,18.4,55,28.1,0,Windy
09-08-2025,Toronto,29.3,82,28.1,0,Partly Cloudy
09-08-2025,Berlin,6.6,35,23.3,0,Partly Cloudy
09-08-2025,Mumbai,11.5,84,13.7,2.65,Foggy
09-08-2025,Singapore,12.6,52,2.1,8.09,Cloudy
10-08-2025,Riyadh,23,85,13.2,1.14,Sunny
10-08-2025,Jeddah,20.1,86,3.5,0,Cloudy
10-08-2025,Dammam,41.4,58,10.6,0,Windy
10-08-2025,Dubai,29.4,39,1.3,0,Partly Cloudy
10-08-2025,Doha,34.4,39,13.6,0.04,Cloudy
10-08-2025,Cairo,22.9,64,29.9,6.81,Sunny
10-08-2025,London,34.8,87,2,3.84,Partly Cloudy
10-08-2025,New York,17.8,88,23.3,0.25,Rainy
10-08-2025,Tokyo,19.2,64,9.5,1.04,Foggy
10-08-2025,Paris,14.7,70,11.7,6.56,Cloudy
10-08-2025,Sydney,21.3,30,28.2,11.62,Partly Cloudy
10-08-2025,Toronto,8.1,51,18.8,5.57,Partly Cloudy
10-08-2025,Berlin,14.7,36,28.6,3.76,Rainy
10-08-2025,Mumbai,29,20,3.6,1.47,Cloudy
10-08-2025,Singapore,15.3,54,22.3,4.14,Windy
11-08-2025,Riyadh,19.1,75,25.8,0,Rainy
11-08-2025,Jeddah,35.5,79,36.4,3.76,Partly Cloudy
11-08-2025,Dammam,20.7,62,37.4,0,Cloudy
11-08-2025,Dubai,20.7,54,0.9,5.16,Rainy
11-08-2025,Doha,16.1,78,28.5,0,Windy
11-08-2025,Cairo,16,36,1.7,11.24,Stormy
11-08-2025,London,34.1,70,28.9,4.9,Windy
11-08-2025,New York,17.8,42,2.5,2.14,Partly Cloudy
11-08-2025,Tokyo,21.1,48,24.8,3.23,Foggy
11-08-2025,Paris,13.5,30,19.2,0,Rainy
11-08-2025,Sydney,41.8,51,27.8,0.07,Partly Cloudy
11-08-2025,Toronto,6.6,46,8.6,0,Foggy
11-08-2025,Berlin,33.8,43,0.6,0,Rainy
11-08-2025,Mumbai,37,90,23.8,4.81,Partly Cloudy
11-08-2025,Singapore,33.8,40,4.2,8.29,Windy
12-08-2025,Riyadh,21.7,89,10.1,0,Partly Cloudy
12-08-2025,Jeddah,44.6,41,33.3,0,Foggy
12-08-2025,Dammam,9.5,34,19.7,7.46,Rainy
12-08-2025,Dubai,20.2,36,29.8,0,Partly Cloudy
12-08-2025,Doha,41,65,33.8,0.73,Stormy
12-08-2025,Cairo,16.5,70,17.6,9.35,Stormy
12-08-2025,London,38.3,40,15.9,9.11,Foggy
12-08-2025,New York,30,86,39.1,5.1,Windy
12-08-2025,Tokyo,15.7,73,22.4,1.05,Sunny
12-08-2025,Paris,36.8,53,33.2,0,Sunny
12-08-2025,Sydney,20.3,23,35.5,5.83,Cloudy
12-08-2025,Toronto,10.3,22,27.4,0,Cloudy
12-08-2025,Berlin,22.8,29,1.9,0,Rainy
12-08-2025,Mumbai,19.2,44,1.7,8.32,Stormy
12-08-2025,Singapore,43.8,45,31.5,0,Rainy
13-08-2025,Riyadh,20,26,1.2,0,Rainy
13-08-2025,Jeddah,13,77,23.8,0,Foggy
13-08-2025,Dammam,14.1,24,22.3,0,Sunny
13-08-2025,Dubai,45,25,8.7,8.04,Sunny
13-08-2025,Doha,39.8,58,33.9,2.06,Windy
13-08-2025,Cairo,37,85,15.9,0,Cloudy
13-08-2025,London,5.3,42,9.1,0.72,Windy
13-08-2025,New York,17.8,86,38.6,5.52,Windy
13-08-2025,Tokyo,30.3,25,39.7,0.49,Sunny
13-08-2025,Paris,11.2,70,29.5,4.96,Cloudy
13-08-2025,Sydney,9,31,22.1,0,Sunny
13-08-2025,Toronto,21.7,85,15.1,5.26,Foggy
13-08-2025,Berlin,39.7,82,38.8,0.48,Rainy
13-08-2025,Mumbai,35.5,70,1.2,0,Cloudy
13-08-2025,Singapore,33.2,87,28.5,0,Windy
14-08-2025,Riyadh,11.7,39,2.2,5.61,Cloudy
14-08-2025,Jeddah,8.5,94,11.6,1.05,Windy
14-08-2025,Dammam,43.8,93,33,4.51,Partly Cloudy
14-08-2025,Dubai,7.2,30,23.9,0,Partly Cloudy
14-08-2025,Doha,13.2,27,37.3,0,Rainy
14-08-2025,Cairo,19.5,70,6,14.47,Partly Cloudy
14-08-2025,London,32.9,55,5.4,0,Sunny
14-08-2025,New York,32.5,56,5.9,3.76,Sunny
14-08-2025,Tokyo,27.2,61,18.2,9.36,Stormy
14-08-2025,Paris,29.4,75,30.1,6.72,Rainy
14-08-2025,Sydney,23.1,41,4.7,3.34,Windy
14-08-2025,Toronto,43.9,89,0.7,4.59,Partly Cloudy
14-08-2025,Berlin,19.7,91,2.2,6.37,Foggy
14-08-2025,Mumbai,44.6,68,9.4,2.72,Windy
14-08-2025,Singapore,41.2,78,21.4,1.88,Sunny
15-08-2025,Riyadh,7.3,87,6.6,10.17,Partly Cloudy
15-08-2025,Jeddah,13.2,62,26.6,0,Partly Cloudy
15-08-2025,Dammam,37.6,48,23,12.9,Rainy
15-08-2025,Dubai,14.8,77,26.1,0,Partly Cloudy
15-08-2025,Doha,26.7,77,6.2,6.71,Sunny
15-08-2025,Cairo,34.1,24,28.2,0,Cloudy
15-08-2025,London,24.5,67,28.1,2.63,Foggy
15-08-2025,New York,32.6,82,20.2,0,Windy
15-08-2025,Tokyo,16.8,63,31.4,0,Rainy
15-08-2025,Paris,7.9,95,16.1,1.51,Sunny
15-08-2025,Sydney,9.5,62,4.9,0,Rainy
15-08-2025,Toronto,38.9,53,31.8,2.74,Cloudy
15-08-2025,Berlin,41.1,20,2.6,0,Windy
15-08-2025,Mumbai,21.8,95,8.7,3.33,Windy
15-08-2025,Singapore,31.6,30,38.2,0.06,Cloudy
16-08-2025,Riyadh,14.6,49,34.7,3.92,Foggy
16-08-2025,Jeddah,23.5,28,24.6,0.7,Cloudy
16-08-2025,Dammam,25.4,71,32.4,2.11,Stormy
16-08-2025,Dubai,42.2,27,20.3,0,Sunny
16-08-2025,Doha,39.7,91,8.7,0,Rainy
16-08-2025,Cairo,10.4,36,13.9,0.7,Stormy
16-08-2025,London,21.3,84,16.1,0,Windy
16-08-2025,New York,24,50,22.8,11.75,Stormy
16-08-2025,Tokyo,25,47,37.3,4.09,Windy
16-08-2025,Paris,15.5,54,15.1,0,Cloudy
16-08-2025,Sydney,39,85,23.9,12.3,Windy
16-08-2025,Toronto,20.7,47,8.1,14.06,Foggy
16-08-2025,Berlin,21.6,73,19.7,0,Partly Cloudy
16-08-2025,Mumbai,31.9,48,31.4,0,Stormy
16-08-2025,Singapore,24.2,58,33,0.46,Stormy
17-08-2025,Riyadh,6.6,42,23.5,10.15,Windy
17-08-2025,Jeddah,23.3,53,12.2,0,Windy
17-08-2025,Dammam,19.2,50,0.6,11.79,Windy
17-08-2025,Dubai,28.7,64,35.3,3.85,Cloudy
17-08-2025,Doha,44.5,85,30.5,0.19,Cloudy
17-08-2025,Cairo,10.2,29,0.6,10.72,Foggy
17-08-2025,London,17.4,77,38.9,0,Windy
17-08-2025,New York,43.1,93,5.3,0,Foggy
17-08-2025,Tokyo,16.5,74,12.4,6.4,Cloudy
17-08-2025,Paris,35.9,51,16.7,6.96,Cloudy
17-08-2025,Sydney,8.9,70,37.3,5.23,Rainy
17-08-2025,Toronto,11,41,22.4,2.95,Partly Cloudy
17-08-2025,Berlin,12.8,73,10.7,0,Sunny
17-08-2025,Mumbai,24.1,74,20.3,4.53,Stormy
17-08-2025,Singapore,26.5,41,5.1,4.86,Rainy
18-08-2025,Riyadh,34.1,54,26.2,0.31,Sunny
18-08-2025,Jeddah,12.3,50,8,0,Cloudy
18-08-2025,Dammam,12.6,59,22.8,0,Windy
18-08-2025,Dubai,28.5,65,33.2,0,Foggy
18-08-2025,Doha,28.7,47,20,8.15,Stormy
18-08-2025,Cairo,45,49,38.1,0.47,Partly Cloudy
18-08-2025,London,11.5,88,27,4.38,Foggy
18-08-2025,New York,19.9,52,18.5,4.93,Rainy
18-08-2025,Tokyo,18.1,55,35.1,0,Sunny
18-08-2025,Paris,33.9,32,24.8,0,Windy
18-08-2025,Sydney,35.7,82,31.5,0.14,Stormy
18-08-2025,Toronto,22.6,60,31.3,0,Windy
18-08-2025,Berlin,24.2,24,25.6,14.13,Stormy
18-08-2025,Mumbai,18.6,67,29.9,0,Stormy
18-08-2025,Singapore,12.3,90,7.7,0.79,Windy
19-08-2025,Riyadh,19.9,77,19.3,13.51,Partly Cloudy
19-08-2025,Jeddah,8.2,24,22.1,1.24,Sunny
19-08-2025,Dammam,44.5,83,34.7,1.2,Rainy
19-08-2025,Dubai,7.2,55,18.8,8.66,Foggy
19-08-2025,Doha,25.9,64,17.8,9.98,Foggy
19-08-2025,Cairo,8,86,21.9,2.68,Foggy
19-08-2025,London,20.1,58,12.4,3.09,Stormy
19-08-2025,New York,26.3,82,28.4,2.49,Partly Cloudy
19-08-2025,Tokyo,38,42,5.3,0.2,Cloudy
19-08-2025,Paris,25.5,40,25.7,12.56,Partly Cloudy
19-08-2025,Sydney,8,92,23.7,6.48,Rainy
19-08-2025,Toronto,34.4,53,28.8,2.68,Partly Cloudy
19-08-2025,Berlin,31.5,37,9.4,7.68,Sunny
19-08-2025,Mumbai,20.2,91,0.8,0,Stormy
19-08-2025,Singapore,36.1,31,14.6,7.77,Partly Cloudy
20-08-2025,Riyadh,20,89,21.9,7.98,Foggy
20-08-2025,Jeddah,11.5,33,21.8,3.07,Windy
20-08-2025,Dammam,41.7,87,6,0,Windy
20-08-2025,Dubai,25,92,9.3,0.54,Stormy
20-08-2025,Doha,13.7,34,17.5,0,Stormy
20-08-2025,Cairo,21.9,80,10.3,0,Partly Cloudy
20-08-2025,London,19.9,87,34.5,5.54,Cloudy
20-08-2025,New York,25.3,48,7.9,0,Rainy
20-08-2025,Tokyo,6.1,73,39.2,2.92,Foggy
20-08-2025,Paris,18.6,22,14.2,0,Foggy
20-08-2025,Sydney,43.5,51,29.9,11.27,Rainy
20-08-2025,Toronto,34.1,76,18.8,0,Partly Cloudy
20-08-2025,Berlin,27.9,83,32.5,0,Stormy
20-08-2025,Mumbai,42,71,0.3,12.02,Rainy
20-08-2025,Singapore,24.6,26,6.7,4.09,Stormy
21-08-2025,Riyadh,19.2,34,18.9,3.04,Rainy
21-08-2025,Jeddah,13.9,85,21.8,3.77,Partly Cloudy
21-08-2025,Dammam,33.4,58,21.2,0.01,Rainy
21-08-2025,Dubai,31.9,84,22,0.32,Cloudy
21-08-2025,Doha,32.2,42,2.7,8.06,Sunny
21-08-2025,Cairo,25.3,41,11.9,8.04,Windy
21-08-2025,London,38.7,89,33.7,5,Stormy
21-08-2025,New York,33.7,67,12.6,0.86,Windy
21-08-2025,Tokyo,13.9,80,5.9,1.91,Rainy
21-08-2025,Paris,25.1,25,1.6,0,Rainy
21-08-2025,Sydney,33.4,60,32.6,0,Foggy
21-08-2025,Toronto,15.7,43,32.4,4.13,Cloudy
21-08-2025,Berlin,30.2,78,19.3,13.3,Rainy
21-08-2025,Mumbai,32.8,75,2.1,6.06,Stormy
21-08-2025,Singapore,19,45,6.6,6.42,Stormy
22-08-2025,Riyadh,16.6,61,19.4,0,Rainy
22-08-2025,Jeddah,10.5,58,4.5,0.06,Sunny
22-08-2025,Dammam,7.4,79,23.4,0,Rainy
22-08-2025,Dubai,39.3,40,12.8,0,Partly Cloudy
22-08-2025,Doha,10.9,82,17.7,9.39,Rainy
22-08-2025,Cairo,18.1,57,24.2,4.96,Stormy
22-08-2025,London,16.7,75,19.9,4.04,Cloudy
22-08-2025,New York,5.7,58,22.1,0.13,Windy
22-08-2025,Tokyo,15.5,36,7.4,0,Stormy
22-08-2025,Paris,28.7,45,24.6,0.31,Cloudy
22-08-2025,Sydney,11.6,28,22.1,0,Foggy
22-08-2025,Toronto,9,62,21.9,0,Rainy
22-08-2025,Berlin,7.6,72,39.9,2.4,Stormy
22-08-2025,Mumbai,44,44,23.9,4.67,Windy
22-08-2025,Singapore,24.5,67,18,3.54,Foggy
23-08-2025,Riyadh,21.5,64,15.9,0,Sunny
23-08-2025,Jeddah,26.6,38,10.1,5.64,Cloudy
23-08-2025,Dammam,37.6,88,14.3,4.83,Windy
23-08-2025,Dubai,42.3,55,35.2,4.91,Cloudy
23-08-2025,Doha,17.1,84,16.8,8.7,Partly Cloudy
23-08-2025,Cairo,5.2,77,8.3,0.52,Windy
23-08-2025,London,9.4,39,26.5,0,Cloudy
23-08-2025,New York,19.6,46,28.1,0,Rainy
23-08-2025,Tokyo,18.9,41,2.6,12.05,Stormy
23-08-2025,Paris,15,45,11.6,0,Windy
23-08-2025,Sydney,23.3,78,17.1,11.37,Partly Cloudy
23-08-2025,Toronto,27.7,88,11.8,7.31,Rainy
23-08-2025,Berlin,10.2,45,16.6,3.05,Stormy
23-08-2025,Mumbai,5,91,20.6,0,Windy
23-08-2025,Singapore,21.6,50,37.2,0,Foggy
24-08-2025,Riyadh,39,92,31.3,3.32,Stormy
24-08-2025,Jeddah,32.9,62,26.8,0.58,Foggy
24-08-2025,Dammam,35.8,21,16.8,1.5,Foggy
24-08-2025,Dubai,13.8,87,15.7,0,Partly Cloudy
24-08-2025,Doha,17.6,90,0.8,1.42,Cloudy
24-08-2025,Cairo,9,58,7.8,0,Partly Cloudy
24-08-2025,London,9.6,88,17.8,0,Windy
24-08-2025,New York,44.3,59,1.7,4.82,Cloudy
24-08-2025,Tokyo,37.8,61,5.7,2.05,Rainy
24-08-2025,Paris,40.4,92,2,5.85,Partly Cloudy
24-08-2025,Sydney,13.3,21,30.2,0,Windy
24-08-2025,Toronto,36.4,85,20.7,7.74,Foggy
24-08-2025,Berlin,25.6,58,8.2,10.5,Cloudy
24-08-2025,Mumbai,44.7,91,18.9,3.8,Foggy
24-08-2025,Singapore,19.4,87,3,2.01,Windy
25-08-2025,Riyadh,44.5,47,21.8,0,Cloudy
25-08-2025,Jeddah,33.1,27,31,9.33,Windy
25-08-2025,Dammam,25.1,35,14.3,1.17,Windy
25-08-2025,Dubai,44.5,53,7.4,0,Cloudy
25-08-2025,Doha,28.9,89,27.8,13.96,Windy
25-08-2025,Cairo,38.5,57,32,4.44,Sunny
25-08-2025,London,38.8,64,16.2,3.67,Stormy
25-08-2025,New York,41.5,85,24.5,10.01,Sunny
25-08-2025,Tokyo,27.7,80,2.1,7.22,Stormy
25-08-2025,Paris,7.4,70,30.8,2.55,Stormy
25-08-2025,Sydney,39.6,62,27.8,0,Partly Cloudy
25-08-2025,Toronto,25.5,34,8.8,5.65,Windy
25-08-2025,Berlin,28.4,79,22.8,4.75,Windy
25-08-2025,Mumbai,30.5,49,20.6,0,Stormy
25-08-2025,Singapore,21.2,48,10.8,0,Stormy
26-08-2025,Riyadh,5.9,73,7.6,0,Stormy
26-08-2025,Jeddah,17.2,89,8.6,12.35,Stormy
26-08-2025,Dammam,20.1,49,37.9,7.86,Stormy
26-08-2025,Dubai,12.3,59,39,0,Stormy
26-08-2025,Doha,41,32,31.6,0,Cloudy
26-08-2025,Cairo,44.8,65,30.3,0.33,Sunny
26-08-2025,London,15.7,67,36.1,0,Stormy
26-08-2025,New York,31.1,61,4.9,0,Windy
26-08-2025,Tokyo,7.6,77,32.9,1.25,Stormy
26-08-2025,Paris,20.5,36,34.3,0,Sunny
26-08-2025,Sydney,25.4,22,39.1,7.62,Stormy
26-08-2025,Toronto,14.2,23,17.8,0,Rainy
26-08-2025,Berlin,37.1,57,13.1,0,Rainy
26-08-2025,Mumbai,18.7,53,22.5,4.04,Foggy
26-08-2025,Singapore,26.5,77,5.6,7.12,Partly Cloudy
27-08-2025,Riyadh,36.6,72,8.2,4.75,Stormy
27-08-2025,Jeddah,9.2,59,17.2,9.28,Cloudy
27-08-2025,Dammam,17.1,29,25.3,4.01,Cloudy
27-08-2025,Dubai,27.6,48,0.9,5.64,Sunny
27-08-2025,Doha,23.8,70,8.9,11.57,Stormy
27-08-2025,Cairo,14.9,52,24.5,4.64,Partly Cloudy
27-08-2025,London,44.9,23,15,5.17,Sunny
27-08-2025,New York,11.3,34,17.3,0,Cloudy
27-08-2025,Tokyo,16,50,16.1,0,Partly Cloudy
27-08-2025,Paris,41.8,38,15.8,7.43,Windy
27-08-2025,Sydney,9,36,17.1,0,Rainy
27-08-2025,Toronto,8.2,85,14.4,0.03,Foggy
27-08-2025,Berlin,9.8,62,17.8,7.09,Windy
27-08-2025,Mumbai,43.3,20,5.7,0,Stormy
27-08-2025,Singapore,10.9,26,32,0,Foggy
28-08-2025,Riyadh,27.2,49,37.3,5.27,Foggy
28-08-2025,Jeddah,11,92,3.9,0.47,Sunny
28-08-2025,Dammam,15.1,56,16.7,5.28,Sunny
28-08-2025,Dubai,33.6,93,30.9,5.48,Sunny
28-08-2025,Doha,17.1,52,37.2,0.29,Cloudy
28-08-2025,Cairo,23.5,21,3,8.81,Partly Cloudy
28-08-2025,London,39.5,46,20.1,0,Rainy
28-08-2025,New York,19.8,52,14.3,0,Cloudy
28-08-2025,Tokyo,18.8,87,4.3,7.22,Foggy
28-08-2025,Paris,24.7,77,25.2,0,Foggy
28-08-2025,Sydney,26.9,83,5,2.41,Cloudy
28-08-2025,Toronto,31.9,81,13.6,6.61,Foggy
28-08-2025,Berlin,16.7,43,31.1,2.43,Sunny
28-08-2025,Mumbai,17.5,84,25.7,6.33,Sunny
28-08-2025,Singapore,9.6,85,2.4,4.27,Cloudy
29-08-2025,Riyadh,15.2,26,6.5,0,Stormy
29-08-2025,Jeddah,11,93,8.8,6.13,Sunny
29-08-2025,Dammam,41.2,59,12.1,0,Rainy
29-08-2025,Dubai,35.6,38,15.3,6.7,Foggy
29-08-2025,Doha,11.2,31,7,1.31,Partly Cloudy
29-08-2025,Cairo,42.7,30,30.3,1.72,Foggy
29-08-2025,London,25,49,21.9,0,Stormy
29-08-2025,New York,42.4,74,5.2,0,Partly Cloudy
29-08-2025,Tokyo,38.7,95,14.7,0.4,Stormy
29-08-2025,Paris,42.8,25,24.5,1.77,Sunny
29-08-2025,Sydney,16.1,27,17.5,0,Sunny
29-08-2025,Toronto,29,66,16.1,0,Foggy
29-08-2025,Berlin,37.8,67,17.5,4.86,Foggy
29-08-2025,Mumbai,33.9,62,38.4,7.67,Foggy
29-08-2025,Singapore,13.6,72,20.9,0,Partly Cloudy
30-08-2025,Riyadh,13.6,46,28.8,0,Rainy
30-08-2025,Jeddah,44,85,33.1,0.51,Partly Cloudy
30-08-2025,Dammam,8.8,68,15.1,3.1,Windy
30-08-2025,Dubai,32.8,49,31.8,0.91,Partly Cloudy
30-08-2025,Doha,27.9,54,12.2,0,Foggy
30-08-2025,Cairo,27.1,28,30.3,0.6,Foggy
30-08-2025,London,26.4,40,17.6,0,Partly Cloudy
30-08-2025,New York,38.9,38,16.8,0,Stormy
30-08-2025,Tokyo,27.9,63,30.8,4.14,Sunny
30-08-2025,Paris,29.2,29,29.9,0,Foggy
30-08-2025,Sydney,9.1,64,25.8,7.81,Partly Cloudy
30-08-2025,Toronto,27,78,15.2,0,Foggy
30-08-2025,Berlin,18,58,21.4,0,Sunny
30-08-2025,Mumbai,27.5,53,10,0,Windy
30-08-2025,Singapore,12.2,20,12.4,8.99,Foggy
31-08-2025,Riyadh,22.5,34,5,3.3,Foggy
31-08-2025,Jeddah,12.8,20,29.5,0,Foggy
31-08-2025,Dammam,6.2,43,20.5,0,Windy
31-08-2025,Dubai,6.6,82,39.5,0,Sunny
31-08-2025,Doha,18.4,63,0.5,9.01,Stormy
31-08-2025,Cairo,34,46,10.5,0,Stormy
31-08-2025,London,7.2,20,32.4,13.89,Cloudy
31-08-2025,New York,15.1,29,39.5,0,Stormy
31-08-2025,Tokyo,23.3,71,18.3,0,Cloudy
31-08-2025,Paris,27.2,20,29.1,0,Partly Cloudy
31-08-2025,Sydney,17.8,58,24.7,2.09,Stormy
31-08-2025,Toronto,16.5,51,31.7,19.05,Rainy
31-08-2025,Berlin,36,32,29.4,0,Partly Cloudy
31-08-2025,Mumbai,41.6,91,25.7,0,Sunny
31-08-2025,Singapore,26.7,69,25.6,3.38,Foggy
01-09-2025,Riyadh,42.1,42,23.9,5.97,Stormy
01-09-2025,Jeddah,39,55,32.7,0,Rainy
01-09-2025,Dammam,16.5,41,8.2,7.39,Stormy
01-09-2025,Dubai,35.6,47,4.8,1.19,Partly Cloudy
01-09-2025,Doha,31.6,48,22.7,9.79,Sunny
01-09-2025,Cairo,8.2,26,6.6,1.08,Rainy
01-09-2025,London,27,41,35.4,0,Windy
01-09-2025,New York,29.9,65,16,0,Cloudy
01-09-2025,Tokyo,32.5,88,6.4,5.58,Partly Cloudy
01-09-2025,Paris,21.4,42,19.3,0,Rainy
01-09-2025,Sydney,34.1,52,40,5.8,Windy
01-09-2025,Toronto,41.8,27,16.9,4.44,Foggy
01-09-2025,Berlin,27.1,77,32.1,3.77,Sunny
01-09-2025,Mumbai,37.7,51,3,0,Foggy
01-09-2025,Singapore,42.6,82,19.8,0,Rainy
02-09-2025,Riyadh,11.5,23,39,0,Windy
02-09-2025,Jeddah,13.6,76,23,0,Foggy
02-09-2025,Dammam,21.5,95,13.2,15.13,Cloudy
02-09-2025,Dubai,10.5,88,8.7,0,Foggy
02-09-2025,Doha,38.2,33,15.1,10.87,Windy
02-09-2025,Cairo,25.2,54,37.2,0,Cloudy
02-09-2025,London,14.6,75,15.9,0.97,Windy
02-09-2025,New York,40.4,64,21.1,4.9,Partly Cloudy
02-09-2025,Tokyo,43.7,68,29.8,1.83,Cloudy
02-09-2025,Paris,32.2,84,6.2,0,Foggy
02-09-2025,Sydney,6.2,85,3.7,0,Stormy
02-09-2025,Toronto,35.1,25,35.5,0.27,Foggy
02-09-2025,Berlin,10.5,33,27,0,Stormy
02-09-2025,Mumbai,35.1,80,9.2,0.68,Windy
02-09-2025,Singapore,34.2,76,36.3,0,Windy
03-09-2025,Riyadh,13.4,68,32.3,1.17,Foggy
03-09-2025,Jeddah,39.1,52,33.7,0,Sunny
03-09-2025,Dammam,8.9,22,37.2,4.45,Foggy
03-09-2025,Dubai,17.7,26,19.5,8.5,Foggy
03-09-2025,Doha,31.3,85,35.4,1.05,Stormy
03-09-2025,Cairo,24.6,79,21.4,6.87,Windy
03-09-2025,London,11.6,72,1.2,0,Foggy
03-09-2025,New York,18.2,63,23.5,5.87,Partly Cloudy
03-09-2025,Tokyo,35.7,49,35.8,0,Rainy
03-09-2025,Paris,22.3,49,33.9,0,Cloudy
03-09-2025,Sydney,21.4,68,6,2.54,Partly Cloudy
03-09-2025,Toronto,23.2,34,26,6.52,Rainy
03-09-2025,Berlin,13.7,48,15.3,0.03,Cloudy
03-09-2025,Mumbai,19.3,45,8.3,0.01,Windy
03-09-2025,Singapore,19.5,35,13.2,5.75,Cloudy
04-09-2025,Riyadh,11.7,33,5.1,3.99,Cloudy
04-09-2025,Jeddah,5.5,32,17.9,0,Foggy
04-09-2025,Dammam,35.4,91,38.1,7.31,Stormy
04-09-2025,Dubai,44.6,74,30.4,9.96,Windy
04-09-2025,Doha,22.7,57,2.8,5.1,Foggy
04-09-2025,Cairo,26.7,63,16.3,10.03,Stormy
04-09-2025,London,16.1,60,2,1.81,Cloudy
04-09-2025,New York,38.8,54,3.3,5.7,Windy
04-09-2025,Tokyo,15.7,53,11.5,3.25,Partly Cloudy
04-09-2025,Paris,6.4,44,16.7,0,Windy
04-09-2025,Sydney,30.4,40,31,2.47,Rainy
04-09-2025,Toronto,17.5,22,17.6,0,Partly Cloudy
04-09-2025,Berlin,19.5,58,20.1,6.7,Partly Cloudy
04-09-2025,Mumbai,13.9,33,4.9,0,Rainy
04-09-2025,Singapore,22.4,41,9.1,0.28,Rainy
05-09-2025,Riyadh,41.2,20,5.7,0,Cloudy
05-09-2025,Jeddah,43.1,81,21.2,0,Stormy
05-09-2025,Dammam,34.9,25,1.6,0,Cloudy
05-09-2025,Dubai,29,91,10.1,0,Cloudy
05-09-2025,Doha,26.8,38,39.7,0,Foggy
05-09-2025,Cairo,43.8,27,34.1,0,Windy
05-09-2025,London,27.8,53,22.5,8.21,Partly Cloudy
05-09-2025,New York,41.7,21,2.9,6.48,Foggy
05-09-2025,Tokyo,5.4,30,36.6,8.07,Windy
05-09-2025,Paris,22.7,81,27,0,Windy
05-09-2025,Sydney,21.1,94,25.1,1.53,Cloudy
05-09-2025,Toronto,9.4,45,18.8,7.54,Cloudy
05-09-2025,Berlin,32.4,34,12.3,5.37,Stormy
05-09-2025,Mumbai,10.1,42,4.8,2.14,Partly Cloudy
05-09-2025,Singapore,12.1,45,34.7,4.92,Stormy
06-09-2025,Riyadh,36.5,67,33,1,Partly Cloudy
06-09-2025,Jeddah,29.4,55,11,4.6,Windy
06-09-2025,Dammam,37.1,94,38.8,3.83,Cloudy
06-09-2025,Dubai,20.4,42,23,9.15,Cloudy
06-09-2025,Doha,19.6,41,6.4,1.78,Stormy
06-09-2025,Cairo,36,26,26.8,1.41,Cloudy
06-09-2025,London,14.3,60,32.5,0,Partly Cloudy
06-09-2025,New York,43.5,81,22.2,0,Sunny
06-09-2025,Tokyo,18.3,43,26,5.92,Partly Cloudy
06-09-2025,Paris,41.3,73,20.1,5.09,Rainy
06-09-2025,Sydney,32,48,31.6,1.68,Cloudy
06-09-2025,Toronto,29.8,51,7.2,0,Stormy
06-09-2025,Berlin,8.3,49,16.7,0.5,Sunny
06-09-2025,Mumbai,42.4,43,8.6,0,Windy
06-09-2025,Singapore,22.4,80,12.7,7.52,Rainy
07-09-2025,Riyadh,14.4,86,13.3,6.26,Cloudy
07-09-2025,Jeddah,6.2,75,32,0.38,Sunny
07-09-2025,Dammam,22.4,47,39,0,Cloudy
07-09-2025,Dubai,20.6,68,34,4.98,Rainy
07-09-2025,Doha,34.1,45,5.7,2.04,Cloudy
07-09-2025,Cairo,36.4,60,24.1,6.15,Cloudy
07-09-2025,London,24.3,61,21.2,0,Windy
07-09-2025,New York,32.8,73,29.6,0,Foggy
07-09-2025,Tokyo,5.1,24,3,5.8,Windy
07-09-2025,Paris,38.7,57,32.4,0,Foggy
07-09-2025,Sydney,9.4,75,39.1,0,Cloudy
07-09-2025,Toronto,39.4,79,23,0,Stormy
07-09-2025,Berlin,6,59,25,6.82,Rainy
07-09-2025,Mumbai,23.8,84,12.4,5.73,Rainy
07-09-2025,Singapore,7.6,67,25.4,0,Rainy
08-09-2025,Riyadh,16,36,34.2,4.06,Sunny
08-09-2025,Jeddah,31.6,88,7,6.64,Windy
08-09-2025,Dammam,10.5,80,39,0,Sunny
08-09-2025,Dubai,27.8,94,3.3,1.25,Rainy
08-09-2025,Doha,34.1,32,5.9,0,Rainy
